,Word,PN
15928,メランコリック,-0.3
15929,メチャメチャだ,-0.3
15930,ヒステリックだ,-0.3
15931,ミスマッチ,-0.3
15932,ミーハーです,-0.3
15933,ミーハーだ,-0.3
15934,ヘンテコです,-0.3
15935,ヘンテコだ,-0.3
15936,ビビるやすい,-0.3
15937,ヒヤヒヤ,-0.3
15938,ワーストワンだ,-0.3
15939,ワーストワンです,-0.3
15940,ワーストワンの,-0.3
15941,ワンマンだ,-0.3
15942,悪賢い,-0.3
15943,悪い,-0.3
15944,哀れだ,-0.3
15945,哀しむ,-0.3
15946,哀しい,-0.3
15947,阿呆臭い,-0.3
15948,阿呆らしい,-0.3
15949,阿呆の,-0.3
15950,阿呆です,-0.3
15951,阿呆だ,-0.3
15952,阿呆くさい,-0.3
15953,唖然の,-0.3
15954,唖然です,-0.3
15955,唖然だ,-0.3
15956,ワンマンです,-0.3
15957,ヒステリックです,-0.3
15958,バラツキがある,-0.3
15959,ギクシャク,-0.3
15960,グロテスクだ,-0.3
15961,シリアスだ,-0.3
15962,ショボ過ぎ,-0.3
15963,ショックがある,-0.3
15964,ショッキングです,-0.3
15965,ショッキングだ,-0.3
15966,コワい,-0.3
15967,グロテスクです,-0.3
15968,グロの,-0.3
15969,バタ臭い,-0.3
15970,グロです,-0.3
15971,グロだ,-0.3
15972,グルーミー,-0.3
15973,クセはある,-0.3
15974,クセがある,-0.3
15975,ギュウギュウです,-0.3
15976,ギュウギュウだ,-0.3
15977,シリアスです,-0.3
15978,ジャジャ馬だ,-0.3
15979,ジャジャ馬です,-0.3
15980,ジャジャ馬の,-0.3
15981,バタくさい,-0.3
15982,ノンセンスの,-0.3
15983,ノンセンスです,-0.3
15984,ノンセンスだ,-0.3
15985,ノイジー,-0.3
15986,デプレッション,-0.3
15987,ディプレッション,-0.3
15988,チャラチャラ,-0.3
15989,チャチ,-0.3
15990,チグハグです,-0.3
15991,チグハグだ,-0.3
15992,ダサい,-0.3
15993,ダーティー,-0.3
15994,ダーティ,-0.3
15995,ズレる,-0.3
15996,もの悲しい,-0.3
15997,もの凄まじい,-0.3
15998,もの狂おしい,-0.3
15999,のれんに腕押しです,-0.3
16000,のろまの,-0.3
16001,のろまです,-0.3
16002,のろまだ,-0.3
16003,のろのろ,-0.3
16004,のろくさい,-0.3
16005,のろい,-0.3
16006,のれんに腕押しの,-0.3
16007,のれんに腕押しだ,-0.3
16008,なよなよ,-0.3
16009,のらりくらり,-0.3
16010,ねちねち,-0.3
16011,ねたましい,-0.3
16012,にべも無い,-0.3
16013,にべもない,-0.3
16014,にぶい,-0.3
16015,にちゃにちゃ,-0.3
16016,はかばかしい,-0.3
16017,はしたない,-0.3
16018,はずれだ,-0.3
16019,はずれです,-0.3
16020,びしょびしょだ,-0.3
16021,ひ弱い,-0.3
16022,ひょろひょろ,-0.3
16023,ひやひや,-0.3
16024,ばらつきがある,-0.3
16025,ばっちい,-0.3
16026,ばかくさい,-0.3
16027,ばか丁寧です,-0.3
16028,ばか丁寧だ,-0.3
16029,はで好みの,-0.3
16030,はで好みです,-0.3
16031,はで好みだ,-0.3
16032,はでです,-0.3
16033,はでだ,-0.3
16034,はずれの,-0.3
16035,なれなれしい,-0.3
16036,なまぬるい,-0.3
16037,ふがいない,-0.3
16038,とんちんかんです,-0.3
16039,どけちです,-0.3
16040,どけちだ,-0.3
16041,とんまの,-0.3
16042,とんまです,-0.3
16043,とんまだ,-0.3
16044,とんでもない,-0.3
16045,とんちんかんの,-0.3
16046,とんちんかんだ,-0.3
16047,なじむにくい,-0.3
16048,とんがる,-0.3
16049,とろい,-0.3
16050,とりとめるがない,-0.3
16051,とらえる所のない,-0.3
16052,とぼける,-0.3
16053,とっつくにくい,-0.3
16054,とげとげしい,-0.3
16055,ど助平だ,-0.3
16056,ど助平です,-0.3
16057,ど助平の,-0.3
16058,どぎつい,-0.3
16059,なじむない,-0.3
16060,なごりおしい,-0.3
16061,なおざりです,-0.3
16062,なおざりだ,-0.3
16063,どんくさい,-0.3
16064,どっち付くぬ,-0.3
16065,どっちつくぬ,-0.3
16066,どす黒い,-0.3
16067,どじを踏む,-0.3
16068,どじをふむ,-0.3
16069,どじの,-0.3
16070,どじです,-0.3
16071,どじだ,-0.3
16072,どけちの,-0.3
16073,どけちと,-0.3
16074,びしょびしょです,-0.3
16075,ふつつかだ,-0.3
16076,ものたりない,-0.3
16077,みみっちい,-0.3
16078,むなぐるしい,-0.3
16079,むっと,-0.3
16080,むさくるしい,-0.3
16081,むさい,-0.3
16082,むごたらしい,-0.3
16083,むごい,-0.3
16084,むかむか,-0.3
16085,みにくい,-0.3
16086,まがい物的だ,-0.3
16087,みっともない,-0.3
16088,みすぼらしい,-0.3
16089,みそっかす,-0.3
16090,ままならない,-0.3
16091,まだるっこい,-0.3
16092,まごまご,-0.3
16093,まがまがしい,-0.3
16094,むなしい,-0.3
16095,めそめそ,-0.3
16096,めちゃくちゃだ,-0.3
16097,めちゃくちゃです,-0.3
16098,ものすさまじい,-0.3
16099,ものうい,-0.3
16100,もどかしい,-0.3
16101,もってのほかの,-0.3
16102,もってのほかです,-0.3
16103,もってのほかだ,-0.3
16104,もったいない,-0.3
16105,もっさり,-0.3
16106,もたつきがある,-0.3
16107,もう一つだ,-0.3
16108,めんどくさい,-0.3
16109,めんどうくさい,-0.3
16110,めんどう臭い,-0.3
16111,めちゃめちゃです,-0.3
16112,めちゃめちゃだ,-0.3
16113,まがい物的です,-0.3
16114,まがい物の,-0.3
16115,ふつつかです,-0.3
16116,へそ曲がりだ,-0.3
16117,べとつく,-0.3
16118,へとへとです,-0.3
16119,へとへとだ,-0.3
16120,へたくそです,-0.3
16121,へたくそだ,-0.3
16122,へそ曲がりの,-0.3
16123,へそ曲がりです,-0.3
16124,へいこら,-0.3
16125,まがい物です,-0.3
16126,へなちょこの,-0.3
16127,へなちょこです,-0.3
16128,へなちょこだ,-0.3
16129,ぶよぶよ,-0.3
16130,ふんぞり返る,-0.3
16131,ふらふら,-0.3
16132,ふてぶてしい,-0.3
16133,べとべと,-0.3
16134,ぺしゃんこだ,-0.3
16135,ぺしゃんこです,-0.3
16136,ぺしゃんこの,-0.3
16137,まがい物だ,-0.3
16138,ぼんやり,-0.3
16139,ぼんくらの,-0.3
16140,ぼんくらです,-0.3
16141,ぼんくらだ,-0.3
16142,ぼろぼろです,-0.3
16143,ぼろぼろだ,-0.3
16144,ぼろい,-0.3
16145,ぼやぼや,-0.3
16146,ぼやける,-0.3
16147,ぼさっと,-0.3
16148,ほど遠い,-0.3
16149,ぺてん師の,-0.3
16150,ぺてん師です,-0.3
16151,ぺてん師だ,-0.3
16152,悪辣だ,-0.3
16153,扱いにくい,-0.3
16154,欠陥がある,-0.3
16155,虚仮だ,-0.3
16156,凶暴だ,-0.3
16157,凶漢の,-0.3
16158,凶漢です,-0.3
16159,凶漢だ,-0.3
16160,許しがたい,-0.3
16161,虚仮の,-0.3
16162,虚仮です,-0.3
16163,居丈高です,-0.3
16164,凶猛だ,-0.3
16165,居丈高だ,-0.3
16166,泣き所の,-0.3
16167,泣き所です,-0.3
16168,泣き所だ,-0.3
16169,逆賊の,-0.3
16170,逆賊です,-0.3
16171,逆賊だ,-0.3
16172,凶暴です,-0.3
16173,凶猛です,-0.3
16174,扱い難い,-0.3
16175,恐れがある,-0.3
16176,狂暴です,-0.3
16177,狂暴だ,-0.3
16178,狂人の,-0.3
16179,狂人です,-0.3
16180,狂人だ,-0.3
16181,狂わしい,-0.3
16182,恐れ多い,-0.3
16183,恐るべき,-0.3
16184,凶猛の,-0.3
16185,怯懦の,-0.3
16186,怯懦です,-0.3
16187,怯懦だ,-0.3
16188,強欲です,-0.3
16189,強欲だ,-0.3
16190,強情っぱりです,-0.3
16191,不作法だ,-0.3
16192,詰屈です,-0.3
16193,詰屈だ,-0.3
16194,疑問だ,-0.3
16195,奇っ怪だ,-0.3
16196,機械的です,-0.3
16197,機械的だ,-0.3
16198,忌わしい,-0.3
16199,忌まわしい,-0.3
16200,希薄です,-0.3
16201,希薄だ,-0.3
16202,奇っ怪です,-0.3
16203,奇々怪々の,-0.3
16204,疑わしい,-0.3
16205,奇々怪々です,-0.3
16206,奇々怪々だ,-0.3
16207,危なっかしい,-0.3
16208,危ない,-0.3
16209,危うい,-0.3
16210,顔負けの,-0.3
16211,顔負けです,-0.3
16212,機嫌が悪い,-0.3
16213,気ぜわしい,-0.3
16214,気むずかしい,-0.3
16215,気弱だ,-0.3
16216,疑い深い,-0.3
16217,戯けの,-0.3
16218,戯けです,-0.3
16219,儀式張った,-0.3
16220,稀薄です,-0.3
16221,稀薄だ,-0.3
16222,気味が悪い,-0.3
16223,気忙しい,-0.3
16224,気分が悪い,-0.3
16225,気難しい,-0.3
16226,気短です,-0.3
16227,気短だ,-0.3
16228,気早です,-0.3
16229,気早だ,-0.3
16230,気弱です,-0.3
16231,狭苦しい,-0.3
16232,狭量だ,-0.3
16233,狭量です,-0.3
16234,愚劣の,-0.3
16235,空疎です,-0.3
16236,空疎だ,-0.3
16237,空空しい,-0.3
16238,空恐ろしい,-0.3
16239,空回り,-0.3
16240,空しい,-0.3
16241,空々しい,-0.3
16242,愚劣です,-0.3
16243,愚鈍だ,-0.3
16244,愚劣だ,-0.3
16245,愚昧です,-0.3
16246,愚昧だ,-0.3
16247,愚物の,-0.3
16248,愚物です,-0.3
16249,愚物だ,-0.3
16250,愚鈍の,-0.3
16251,空中楼閣だ,-0.3
16252,空中楼閣です,-0.3
16253,空中楼閣の,-0.3
16254,屈伏,-0.3
16255,激越です,-0.3
16256,激越だ,-0.3
16257,軽躁の,-0.3
16258,軽躁です,-0.3
16259,軽躁だ,-0.3
16260,軽蔑,-0.3
16261,軽視,-0.3
16262,軽はずみの,-0.3
16263,軽はずみです,-0.3
16264,軽はずみだ,-0.3
16265,軽々しい,-0.3
16266,形無しの,-0.3
16267,形無しです,-0.3
16268,形無しだ,-0.3
16269,屈服,-0.3
16270,愚鈍です,-0.3
16271,愚図の,-0.3
16272,狭隘だ,-0.3
16273,業突く張りの,-0.3
16274,近目だ,-0.3
16275,僅少の,-0.3
16276,僅少です,-0.3
16277,僅少だ,-0.3
16278,極貧の,-0.3
16279,極貧です,-0.3
16280,極貧だ,-0.3
16281,業突く張りです,-0.3
16282,愚図です,-0.3
16283,業突く張りだ,-0.3
16284,仰仰しい,-0.3
16285,仰々しい,-0.3
16286,驚きがない,-0.3
16287,興味がない,-0.3
16288,脅かす,-0.3
16289,狭隘です,-0.3
16290,近目です,-0.3
16291,近目の,-0.3
16292,銀流しだ,-0.3
16293,銀流しです,-0.3
16294,愚図だ,-0.3
16295,愚人の,-0.3
16296,愚人です,-0.3
16297,愚人だ,-0.3
16298,愚かしい,-0.3
16299,愚か,-0.3
16300,愚にもつかぬ,-0.3
16301,苦肉の策の,-0.3
16302,苦肉の策です,-0.3
16303,苦肉の策だ,-0.3
16304,苦し紛れです,-0.3
16305,苦し紛れだ,-0.3
16306,苦々しい,-0.3
16307,苦になる,-0.3
16308,銀流しの,-0.3
16309,顔負けだ,-0.3
16310,頑迷です,-0.3
16311,頑迷だ,-0.3
16312,淫蕩の,-0.3
16313,陰うつです,-0.3
16314,陰うつだ,-0.3
16315,淫靡の,-0.3
16316,淫靡です,-0.3
16317,淫靡だ,-0.3
16318,淫猥です,-0.3
16319,淫猥だ,-0.3
16320,淫蕩です,-0.3
16321,一文惜しみだ,-0.3
16322,淫蕩だ,-0.3
16323,引っ込み思案の,-0.3
16324,引っ込み思案です,-0.3
16325,引っ込み思案だ,-0.3
16326,引っ込みがちです,-0.3
16327,引っ込みがちだ,-0.3
16328,一文惜しみの,-0.3
16329,陰気臭い,-0.3
16330,陰険だ,-0.3
16331,陰険です,-0.3
16332,陰惨だ,-0.3
16333,影がうすい,-0.3
16334,雲泥の差の,-0.3
16335,雲泥の差です,-0.3
16336,雲泥の差だ,-0.3
16337,雲泥の差がある,-0.3
16338,迂闊です,-0.3
16339,迂闊だ,-0.3
16340,迂愚です,-0.3
16341,迂愚だ,-0.3
16342,迂遠です,-0.3
16343,迂遠だ,-0.3
16344,烏滸がましい,-0.3
16345,陰鬱です,-0.3
16346,陰鬱だ,-0.3
16347,陰惨です,-0.3
16348,一文惜しみです,-0.3
16349,一苦労,-0.3
16350,厭だ,-0.3
16351,暗澹だ,-0.3
16352,意固地です,-0.3
16353,意固地だ,-0.3
16354,意気地無しの,-0.3
16355,意気地無しです,-0.3
16356,意気地無しだ,-0.3
16357,暗澹の,-0.3
16358,暗澹です,-0.3
16359,暗鬱です,-0.3
16360,一巻の終わる,-0.3
16361,暗鬱だ,-0.3
16362,暗愚の,-0.3
16363,暗愚です,-0.3
16364,暗愚だ,-0.3
16365,暗む,-0.3
16366,暗い,-0.3
16367,安っぽい,-0.3
16368,意志薄弱だ,-0.3
16369,意志薄弱です,-0.3
16370,意志薄弱の,-0.3
16371,意地が悪い,-0.3
16372,一卷の終りの,-0.3
16373,一卷の終りです,-0.3
16374,一卷の終りだ,-0.3
16375,違和感がある,-0.3
16376,意地張りの,-0.3
16377,意地張りです,-0.3
16378,意地張りだ,-0.3
16379,意地汚い,-0.3
16380,意地っ張りの,-0.3
16381,意地っ張りです,-0.3
16382,意地っ張りだ,-0.3
16383,意地っぱりの,-0.3
16384,意地っぱりです,-0.3
16385,意地っぱりだ,-0.3
16386,意地の悪い,-0.3
16387,影が薄い,-0.3
16388,厭です,-0.3
16389,頑冥です,-0.3
16390,怪異です,-0.3
16391,隔心だ,-0.3
16392,隔靴掻痒の,-0.3
16393,隔靴掻痒です,-0.3
16394,隔靴掻痒だ,-0.3
16395,角張りすぎる,-0.3
16396,怪奇です,-0.3
16397,怪奇だ,-0.3
16398,怪異だ,-0.3
16399,過ち,-0.3
16400,怪しげです,-0.3
16401,怪しげだ,-0.3
16402,怪しい,-0.3
16403,我が物顔の,-0.3
16404,我が物顔です,-0.3
16405,我が物顔だ,-0.3
16406,過酷です,-0.3
16407,隔心です,-0.3
16408,隔心の,-0.3
16409,恰好わるい,-0.3
16410,恰好悪い,-0.3
16411,頑冥だ,-0.3
16412,頑愚の,-0.3
16413,頑愚です,-0.3
16414,頑愚だ,-0.3
16415,閑散です,-0.3
16416,閑散だ,-0.3
16417,間延びした,-0.3
16418,間延び,-0.3
16419,甘ったれる,-0.3
16420,感情的です,-0.3
16421,感情的だ,-0.3
16422,勘弁だ,-0.3
16423,寒寒,-0.3
16424,寒ざむ,-0.3
16425,寒々,-0.3
16426,過酷だ,-0.3
16427,苛烈です,-0.3
16428,厭わしい,-0.3
16429,奥行きがない,-0.3
16430,臆病者だ,-0.3
16431,横様です,-0.3
16432,横様だ,-0.3
16433,横柄です,-0.3
16434,横柄だ,-0.3
16435,押し付けがましい,-0.3
16436,押しが強い,-0.3
16437,汚穢の,-0.3
16438,苛烈だ,-0.3
16439,汚穢です,-0.3
16440,汚穢だ,-0.3
16441,汚れやすい,-0.3
16442,汚らわしい,-0.3
16443,汚らしい,-0.3
16444,汚い,-0.3
16445,怨めしい,-0.3
16446,臆病者です,-0.3
16447,臆病者の,-0.3
16448,下にもおけない,-0.3
16449,下らない,-0.3
16450,苛酷です,-0.3
16451,苛酷だ,-0.3
16452,禍禍しい,-0.3
16453,禍々しい,-0.3
16454,火の消えたよう,-0.3
16455,可哀相です,-0.3
16456,可哀相だ,-0.3
16457,何のへんてつもない,-0.3
16458,何にもならない,-0.3
16459,下劣です,-0.3
16460,下劣だ,-0.3
16461,下等です,-0.3
16462,下等だ,-0.3
16463,下賎です,-0.3
16464,下賎だ,-0.3
16465,とげのある,-0.3
16466,でしゃばる,-0.3
16467,でくの坊の,-0.3
16468,辞める,-0.3
16469,手も足も出ない,-0.3
16470,取り逃がす,-0.3
16471,弱る,-0.3
16472,寂しい,-0.3
16473,疾しい,-0.3
16474,失った,-0.3
16475,失う,-0.3
16476,自由がきかない,-0.3
16477,手間取る,-0.3
16478,自制がきかない,-0.3
16479,自信がない,-0.3
16480,耳が痛い,-0.3
16481,死ぬ,-0.3
16482,死される,-0.3
16483,刺さる,-0.3
16484,散る,-0.3
16485,手を引く,-0.3
16486,腫れる,-0.3
16487,でくの坊です,-0.3
16488,嘗める,-0.3
16489,色を失う,-0.3
16490,情ない,-0.3
16491,乗り遅れる,-0.3
16492,障る,-0.3
16493,焦る,-0.3
16494,小腹を立てる,-0.3
16495,小首を傾ける,-0.3
16496,傷付ける,-0.3
16497,首がまわらない,-0.3
16498,傷む,-0.3
16499,傷つける,-0.3
16500,出来損なう,-0.3
16501,出来そこなう,-0.3
16502,縮む,-0.3
16503,臭う,-0.3
16504,首をひねる,-0.3
16505,散らかる,-0.3
16506,錆びる,-0.3
16507,砕ける,-0.3
16508,嫌う,-0.3
16509,枯れる,-0.3
16510,戸惑う,-0.3
16511,見落とす,-0.3
16512,見損なう,-0.3
16513,見そこなう,-0.3
16514,肩を落とす,-0.3
16515,嫌がる,-0.3
16516,血の気が引く,-0.3
16517,混む,-0.3
16518,欠ける,-0.3
16519,欠く,-0.3
16520,苦汁をなめる,-0.3
16521,苦しめられる,-0.3
16522,苦しむ,-0.3
16523,苦しい,-0.3
16524,業を煮やす,-0.3
16525,後ろ暗い,-0.3
16526,後ろめたい,-0.3
16527,後口が悪い,-0.3
16528,後味が悪い,-0.3
16529,恨む,-0.3
16530,困る,-0.3
16531,骨の折れる,-0.3
16532,腰が砕ける,-0.3
16533,降服,-0.3
16534,降伏,-0.3
16535,降参,-0.3
16536,行詰る,-0.3
16537,行き詰る,-0.3
16538,行き詰まる,-0.3
16539,行き過ぎる,-0.3
16540,行詰まる,-0.3
16541,荒れる,-0.3
16542,慌てる,-0.3
16543,誤る,-0.3
16544,侵す,-0.3
16545,心外だ,-0.3
16546,心外です,-0.3
16547,倒れる,-0.3
16548,頭があがらない,-0.3
16549,当てられる,-0.3
16550,当たられる,-0.3
16551,盗む,-0.3
16552,盗まれる,-0.3
16553,悼む,-0.3
16554,凍える,-0.3
16555,怒る,-0.3
16556,痛い,-0.3
16557,途方に暮れる,-0.3
16558,妬む,-0.3
16559,吐き出す,-0.3
16560,転ぶ,-0.3
16561,溺れる,-0.3
16562,潰れる,-0.3
16563,痛める,-0.3
16564,頭が上がらない,-0.3
16565,頭にくる,-0.3
16566,頭に来る,-0.3
16567,頭をかかえる,-0.3
16568,疲れる,-0.3
16569,疲れがある,-0.3
16570,悲しむ,-0.3
16571,犯す,-0.3
16572,叛く,-0.3
16573,抜かれる,-0.3
16574,曝す,-0.3
16575,背く,-0.3
16576,敗れる,-0.3
16577,敗ける,-0.3
16578,廃れる,-0.3
16579,馬鹿を見る,-0.3
16580,悩む,-0.3
16581,曇る,-0.3
16582,頭を抱える,-0.3
16583,痛む,-0.3
16584,墜ちる,-0.3
16585,心細い,-0.3
16586,切ない,-0.3
16587,損う,-0.3
16588,憎たらしい,-0.3
16589,憎い,-0.3
16590,遭う,-0.3
16591,争う,-0.3
16592,舌を巻く,-0.3
16593,折られる,-0.3
16594,逝く,-0.3
16595,懲り懲りの,-0.3
16596,衰える,-0.3
16597,震える,-0.3
16598,辛めの,-0.3
16599,辛めです,-0.3
16600,辛めだ,-0.3
16601,辛い,-0.3
16602,申し訳ない,-0.3
16603,損なう,-0.3
16604,損ねる,-0.3
16605,太る,-0.3
16606,堕ちる,-0.3
16607,懲り懲りです,-0.3
16608,懲り懲りだ,-0.3
16609,懲りる,-0.3
16610,虫がおさまらない,-0.3
16611,遅れる,-0.3
16612,遅れを取る,-0.3
16613,恥ずかしい,-0.3
16614,断たれる,-0.3
16615,歎く,-0.3
16616,嘆く,-0.3
16617,退かされる,-0.3
16618,怠る,-0.3
16619,耐えがたい,-0.3
16620,耐えられない,-0.3
16621,妥協,-0.3
16622,驚愕,-0.3
16623,胸糞悪い,-0.3
16624,胸糞が悪い,-0.3
16625,だますれる,-0.3
16626,つらい,-0.3
16627,つまずく,-0.3
16628,つぶれる,-0.3
16629,つぶす,-0.3
16630,ちがう,-0.3
16631,だれる,-0.3
16632,だます,-0.3
16633,ためらう,-0.3
16634,こりる,-0.3
16635,たおれる,-0.3
16636,せんない,-0.3
16637,しょんぼり,-0.3
16638,しょぼくれるた,-0.3
16639,しくじる,-0.3
16640,しかられる,-0.3
16641,さじを投げる,-0.3
16642,とがめる,-0.3
16643,なやむ,-0.3
16644,ねじれる,-0.3
16645,のぼせる,-0.3
16646,むせる,-0.3
16647,むかつく,-0.3
16648,まごつく,-0.3
16649,ぼけるた,-0.3
16650,ぼける,-0.3
16651,ぶれる,-0.3
16652,ぶつかる,-0.3
16653,ふらつく,-0.3
16654,びびる,-0.3
16655,ひもじい,-0.3
16656,ひっかかる,-0.3
16657,ひきつる,-0.3
16658,ばつが悪い,-0.3
16659,はずかしい,-0.3
16660,はげる,-0.3
16661,こわされる,-0.3
16662,こまる,-0.3
16663,めくられる,-0.3
16664,あらそう,-0.3
16665,うつうつ,-0.3
16666,いら立つ,-0.3
16667,いらだたしい,-0.3
16668,いつわる,-0.3
16669,いたむ,-0.3
16670,いたたまれない,-0.3
16671,あわてる,-0.3
16672,あやまる,-0.3
16673,こぼす,-0.3
16674,あやぶむ,-0.3
16675,あやしむ,-0.3
16676,あなどる,-0.3
16677,あせる,-0.3
16678,あきれるた,-0.3
16679,あきれる,-0.3
16680,あきる,-0.3
16681,うなだれる,-0.3
16682,うなる,-0.3
16683,うらむ,-0.3
16684,おちいる,-0.3
16685,こたえるられるない,-0.3
16686,こそばゆい,-0.3
16687,こじらせる,-0.3
16688,けだるい,-0.3
16689,くるしむ,-0.3
16690,くやむ,-0.3
16691,くたびれる,-0.3
16692,くずれる,-0.3
16693,くさる,-0.3
16694,がっくり,-0.3
16695,がたつく,-0.3
16696,かなしむ,-0.3
16697,かなうない,-0.3
16698,かさばる,-0.3
16699,おぼれる,-0.3
16700,むせ返る,-0.3
16701,もたつく,-0.3
16702,胸苦しい,-0.3
16703,憾む,-0.3
16704,機嫌を損ねる,-0.3
16705,機嫌を損じる,-0.3
16706,忌み嫌う,-0.3
16707,忌みきらう,-0.3
16708,危ぶむ,-0.3
16709,陥る,-0.3
16710,間違う,-0.3
16711,患う,-0.3
16712,悔しい,-0.3
16713,患い,-0.3
16714,干からびる,-0.3
16715,堪え難い,-0.3
16716,堪える,-0.3
16717,堪えがたい,-0.3
16718,渇く,-0.3
16719,恰好がつかない,-0.3
16720,気がかりだ,-0.3
16721,気がかりです,-0.3
16722,気まずい,-0.3
16723,気持ちが悪い,-0.3
16724,胸くそ悪い,-0.3
16725,胸が騒ぐ,-0.3
16726,狂する,-0.3
16727,狂う,-0.3
16728,恐れる,-0.3
16729,恐る,-0.3
16730,許せない,-0.3
16731,許すことができない,-0.3
16732,虚しい,-0.3
16733,逆らえない,-0.3
16734,詰まる,-0.3
16735,疑う,-0.3
16736,偽る,-0.3
16737,飢える,-0.3
16738,気持ち悪い,-0.3
16739,悔やむ,-0.3
16740,怪しむ,-0.3
16741,もだえる,-0.3
16742,わすれる,-0.3
16743,阿鼻叫喚です,-0.3
16744,阿鼻叫喚だ,-0.3
16745,ポシャる,-0.3
16746,ビビる,-0.3
16747,ツライ,-0.3
16748,ストレスがある,-0.3
16749,ガックリ,-0.3
16750,よごれる,-0.3
16751,壊れる,-0.3
16752,よごす,-0.3
16753,ゆきづまる,-0.3
16754,ゆがむ,-0.3
16755,やむをえない,-0.3
16756,やつれる,-0.3
16757,もてあます,-0.3
16758,もつれる,-0.3
16759,阿鼻叫喚の,-0.3
16760,引っ掛かる,-0.3
16761,引っ繰り返る,-0.3
16762,厭う,-0.3
16763,壊される,-0.3
16764,餓える,-0.3
16765,我慢ならない,-0.3
16766,我慢する,-0.3
16767,我慢しきれない,-0.3
16768,苛立つ,-0.3
16769,苛苛する,-0.3
16770,苛つく,-0.3
16771,苛だつ,-0.3
16772,臆病風に吹かれる,-0.3
16773,臆する,-0.3
16774,汚れる,-0.3
16775,汚す,-0.3
16776,汚される,-0.3
16777,怨む,-0.3
16778,被る,-0.3
16779,謬る,-0.3
16780,貧する,-0.3
16781,けちん坊です,-0.3
16782,げっそり,-0.3
16783,けんのんです,-0.3
16784,けんのんだ,-0.3
16785,けわしい,-0.3
16786,けばけばしい,-0.3
16787,けばけば,-0.3
16788,けちん坊の,-0.3
16789,けちん坊だ,-0.3
16790,ぐずる,-0.3
16791,けちけちするた,-0.3
16792,けちけち,-0.3
16793,けしからんの,-0.3
16794,けしからんです,-0.3
16795,けしからんだ,-0.3
16796,けがらわしい,-0.3
16797,ぐらつく,-0.3
16798,こしゃくだ,-0.3
16799,こしゃくです,-0.3
16800,こすい,-0.3
16801,こせこせ,-0.3
16802,しかたない,-0.3
16803,さもしい,-0.3
16804,ご法度の,-0.3
16805,ご法度です,-0.3
16806,ご法度だ,-0.3
16807,ごみごみ,-0.3
16808,ごてごて,-0.3
16809,ごっちゃです,-0.3
16810,ごっちゃだ,-0.3
16811,ごちゃごちゃ,-0.3
16812,ごしゃごしゃ,-0.3
16813,こてんこてんです,-0.3
16814,こてんこてんだ,-0.3
16815,こっ酷い,-0.3
16816,こっぴどい,-0.3
16817,ぐらぐら,-0.3
16818,ぐずぐず,-0.3
16819,しつこい,-0.3
16820,かん高い,-0.3
16821,きちきち,-0.3
16822,ききにくい,-0.3
16823,がめつい,-0.3
16824,がつがつ,-0.3
16825,がっかり,-0.3
16826,がさつです,-0.3
16827,がさつだ,-0.3
16828,かわいいげのない,-0.3
16829,ぐじゃぐじゃです,-0.3
16830,かみ合うない,-0.3
16831,かったるい,-0.3
16832,かっこ悪い,-0.3
16833,お粗末の,-0.3
16834,お粗末です,-0.3
16835,お粗末だ,-0.3
16836,お節介の,-0.3
16837,きつい,-0.3
16838,きびしい,-0.3
16839,きゅうきゅう,-0.3
16840,ぎこちない,-0.3
16841,ぐじゃぐじゃだ,-0.3
16842,ぐしょぐしょです,-0.3
16843,ぐしょぐしょだ,-0.3
16844,ぐしゃぐしゃ,-0.3
16845,くどい,-0.3
16846,くだらない,-0.3
16847,くそまじめです,-0.3
16848,くそまじめだ,-0.3
16849,くしゃくしゃ,-0.3
16850,ぎょっと,-0.3
16851,ぎょうぎょうしい,-0.3
16852,ぎゅうぎゅう,-0.3
16853,ぎちぎち,-0.3
16854,ぎすぎす,-0.3
16855,ぎごちない,-0.3
16856,しかつめらしい,-0.3
16857,しどろだ,-0.3
16858,お節介だ,-0.3
16859,たどたどしい,-0.3
16860,ちっぽけです,-0.3
16861,ちっぽけだ,-0.3
16862,ちぐはぐです,-0.3
16863,ちぐはぐだ,-0.3
16864,だるい,-0.3
16865,だらけるた,-0.3
16866,たよりない,-0.3
16867,たじたじ,-0.3
16868,せわしい,-0.3
16869,たけだけしい,-0.3
16870,ぞんざいです,-0.3
16871,ぞんざいだ,-0.3
16872,ぞっと,-0.3
16873,そらぞらしい,-0.3
16874,そそっかしい,-0.3
16875,そぐわない,-0.3
16876,ちまちま,-0.3
16877,ちゃちい,-0.3
16878,ちゃちだ,-0.3
16879,ちゃちです,-0.3
16880,でくの坊だ,-0.3
16881,できる損なう,-0.3
16882,つんつるてんの,-0.3
16883,つんつるてんです,-0.3
16884,つんつるてんだ,-0.3
16885,つれない,-0.3
16886,つまるぬ,-0.3
16887,つまらない,-0.3
16888,つぶれるやすい,-0.3
16889,つたない,-0.3
16890,つかむにくい,-0.3
16891,ちゃらっぽこの,-0.3
16892,ちゃらっぽこです,-0.3
16893,ちゃらっぽこだ,-0.3
16894,ちゃちの,-0.3
16895,せわしない,-0.3
16896,せっかちです,-0.3
16897,しどろです,-0.3
16898,しわくちゃです,-0.3
16899,じゃじゃ馬です,-0.3
16900,じゃじゃ馬だ,-0.3
16901,じじむさい,-0.3
16902,しんねり,-0.3
